event_url,fight_url,red_fighter,blue_fighter,weight_class,event_date,winner,red_kd,blue_kd,red_sig_str_landed,red_sig_str_attempted,blue_sig_str_landed,blue_sig_str_attempted,red_td_landed,red_td_attempted,blue_td_landed,blue_td_attempted
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/eb62bfcd3d96a182,John Howard,Daniel Roberts,Welterweight,"March 21, 2010",Red,0.0,0.0,6.0,8.0,7.0,17.0,1.0,1.0,1.0,1.0
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/dd56acbfb08aa6b2,Brendan Schaub,Chase Gormley,Heavyweight,"March 21, 2010",Red,1.0,0.0,25.0,36.0,2.0,6.0,0.0,0.0,0.0,2.0
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/a41be337367884e6,Mike Pierce,Julio Paulino,Welterweight,"March 21, 2010",Red,0.0,0.0,9.0,15.0,0.0,2.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/fight-details/9f6f356a56e4fe6f,Jason Brilz,Eric Schafer,Light Heavyweight,"March 21, 2010",Blue,0.0,0.0,19.0,44.0,23.0,47.0,1.0,1.0,1.0,3.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/ca93e3f69fa3d725,Cain Velasquez,Antonio Rodrigo Nogueira,Heavyweight,"February 20, 2010",Red,1.0,0.0,23.0,45.0,3.0,22.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/241a722f3b042c59,Wanderlei Silva,Michael Bisping,Middleweight,"February 20, 2010",Red,0.0,0.0,10.0,51.0,7.0,43.0,0.0,0.0,3.0,5.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/b4d624bdc27dff83,George Sotiropoulos,Joe Stevenson,Lightweight,"February 20, 2010",Red,0.0,0.0,1.0,10.0,1.0,7.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/aefca2869c87eb11,Ryan Bader,Keith Jardine,Light Heavyweight,"February 20, 2010",Red,0.0,0.0,12.0,23.0,5.0,28.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/e716f8079c60bc66,Mirko Filipovic,Anthony Perosh,Heavyweight,"February 20, 2010",Red,0.0,0.0,15.0,37.0,2.0,13.0,0.0,0.0,0.0,6.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/0ea087a71863184d,Krzysztof Soszynski,Stephan Bonnar,Light Heavyweight,"February 20, 2010",Red,0.0,0.0,22.0,60.0,11.0,44.0,0.0,0.0,2.0,3.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/3b0258eb19d66f8f,Chris Lytle,Brian Foster,Welterweight,"February 20, 2010",Red,0.0,0.0,2.0,14.0,5.0,22.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/e892b4a03304f2a4,CB Dollaway,Goran Reljic,Middleweight,"February 20, 2010",Red,0.0,0.0,12.0,28.0,11.0,26.0,2.0,4.0,1.0,1.0
http://ufcstats.com/event-details/49efbdc6c9f650c4,http://ufcstats.com/fight-details/46a7cb6937144ba2,James Te Huna,Igor Pokrajac,Light Heavyweight,"February 20, 2010",Red,0.0,1.0,10.0,21.0,8.0,16.0,1.0,3.0,0.0,1.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/f92e8d6c96306013,Randy Couture,Mark Coleman,Light Heavyweight,"February 06, 2010",Red,0.0,0.0,33.0,47.0,8.0,18.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/b091e021e61f1950,Chael Sonnen,Nate Marquardt,Middleweight,"February 06, 2010",Red,0.0,0.0,25.0,34.0,5.0,11.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/5e52b0bf9719f0ae,Paulo Thiago,Mike Swick,Welterweight,"February 06, 2010",Red,0.0,0.0,5.0,16.0,4.0,41.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/83a7cc0b0de904b9,Demian Maia,Dan Miller,Middleweight,"February 06, 2010",Red,0.0,0.0,12.0,28.0,6.0,32.0,2.0,3.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/2bf24d9c33bb4d49,Matt Serra,Frank Trigg,Welterweight,"February 06, 2010",Red,1.0,0.0,12.0,36.0,6.0,21.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/1fc065e1d3243594,Mac Danzig,Justin Buchholz,Lightweight,"February 06, 2010",Red,0.0,0.0,26.0,58.0,17.0,80.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/fb9b03644f559604,Melvin Guillard,Ronys Torres,Lightweight,"February 06, 2010",Red,0.0,0.0,5.0,19.0,2.0,16.0,0.0,0.0,3.0,4.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/840863604b38a33f,Rob Emerson,Phillipe Nover,Lightweight,"February 06, 2010",Red,0.0,0.0,4.0,6.0,4.0,10.0,3.0,3.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/adddc6e46da5ca19,Phil Davis,Brian Stann,Light Heavyweight,"February 06, 2010",Red,0.0,0.0,17.0,44.0,4.0,15.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/20628fd4e19a97e4,Chris Tuchscherer,Tim Hague,Heavyweight,"February 06, 2010",Red,0.0,0.0,14.0,31.0,6.0,19.0,0.0,3.0,0.0,0.0
http://ufcstats.com/event-details/15edcf67ccf5be84,http://ufcstats.com/fight-details/1a21263dc5d866b6,Joey Beltran,Rolles Gracie,Heavyweight,"February 06, 2010",Red,0.0,0.0,13.0,30.0,15.0,40.0,0.0,0.0,1.0,6.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/5355fd4a2598f679,Gray Maynard,Nate Diaz,Lightweight,"January 11, 2010",Red,0.0,0.0,10.0,53.0,18.0,59.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/504b540805598fa5,Evan Dunham,Efrain Escudero,Lightweight,"January 11, 2010",Red,0.0,1.0,2.0,21.0,20.0,43.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/be72958d9715757d,Aaron Simpson,Tom Lawlor,Middleweight,"January 11, 2010",Red,0.0,0.0,13.0,40.0,32.0,74.0,0.0,2.0,0.0,3.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/a570acbbcbbd151d,Amir Sadollah,Brad Blackburn,Welterweight,"January 11, 2010",Red,0.0,0.0,35.0,71.0,20.0,74.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/d5e0fd3eec76f7e1,Chris Leben,Jay Silva,Middleweight,"January 11, 2010",Red,0.0,0.0,16.0,24.0,3.0,8.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/f4641db74fcb8ab7,Rick Story,Jesse Lennox,Welterweight,"January 11, 2010",Red,0.0,0.0,21.0,69.0,8.0,58.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/bad1f36202e2c7d7,Thiago Tavares,Nik Lentz,Lightweight,"January 11, 2010",,0.0,0.0,6.0,23.0,16.0,53.0,0.0,3.0,3.0,5.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/19f615a7a5cfd304,Rory MacDonald,Mike Guymon,Welterweight,"January 11, 2010",Red,0.0,0.0,8.0,19.0,6.0,18.0,2.0,3.0,0.0,3.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/c4fa93a4f37a6ca7,Rafael Dos Anjos,Kyle Bradley,Lightweight,"January 11, 2010",Red,0.0,0.0,15.0,46.0,11.0,28.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/db620510bbb3f0af,Gerald Harris,John Salter,Middleweight,"January 11, 2010",Red,0.0,0.0,5.0,18.0,3.0,32.0,0.0,1.0,0.0,1.0
http://ufcstats.com/event-details/58bc81376286b3d3,http://ufcstats.com/fight-details/f338da998c4fdf53,Nick Catone,Jesse Forbes,Middleweight,"January 11, 2010",Red,0.0,0.0,12.0,35.0,12.0,61.0,0.0,3.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/57dca2ebe96ed622,Rashad Evans,Thiago Silva,Light Heavyweight,"January 02, 2010",Red,0.0,0.0,5.0,34.0,10.0,32.0,4.0,4.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/c99370e3e54bd5fd,Paul Daley,Dustin Hazelett,Welterweight,"January 02, 2010",Red,1.0,0.0,8.0,20.0,4.0,11.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/d7f9a09021a9a13c,Sam Stout,Joe Lauzon,Lightweight,"January 02, 2010",Red,0.0,0.0,20.0,55.0,10.0,30.0,0.0,0.0,2.0,5.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/9d2c9d2249d4fe50,Jim Miller,Duane Ludwig,Lightweight,"January 02, 2010",Red,1.0,0.0,6.0,23.0,2.0,27.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/41e9da89f349b2bc,Junior Dos Santos,Gilbert Yvel,Heavyweight,"January 02, 2010",Red,1.0,0.0,14.0,33.0,3.0,18.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/78b928a602a81971,Martin Kampmann,Jacob Volkmann,Welterweight,"January 02, 2010",Red,1.0,0.0,14.0,34.0,13.0,36.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/47245dd345d9ef7e,Cole Miller,Dan Lauzon,Lightweight,"January 02, 2010",Red,0.0,1.0,15.0,34.0,10.0,24.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/0e05f54d8b66f317,Mark Munoz,Ryan Jensen,Middleweight,"January 02, 2010",Red,0.0,0.0,16.0,28.0,9.0,16.0,1.0,1.0,0.0,2.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/24e14c4824144c64,Jake Ellenberger,Mike Pyle,Welterweight,"January 02, 2010",Red,0.0,0.0,9.0,22.0,4.0,7.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/a6d8bfe9e0c8153b,http://ufcstats.com/fight-details/0949caefc6735f9b,Rafaello Oliveira,John Gunderson,Lightweight,"January 02, 2010",Red,0.0,0.0,15.0,29.0,1.0,17.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/f6d078e9fe7d17c8,BJ Penn,Diego Sanchez,Lightweight,"December 12, 2009",Red,0.0,0.0,25.0,46.0,2.0,34.0,0.0,0.0,0.0,3.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a9bc7915974b7d15,Frank Mir,Cheick Kongo,Heavyweight,"December 12, 2009",Red,1.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/ccac56928fc2b40b,Jon Fitch,Mike Pierce,Welterweight,"December 12, 2009",Red,0.0,0.0,8.0,27.0,6.0,26.0,1.0,3.0,1.0,1.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/9172138df0d70cb0,Kenny Florian,Clay Guida,Lightweight,"December 12, 2009",Red,0.0,0.0,12.0,48.0,10.0,50.0,1.0,2.0,0.0,2.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a29236fcb395f443,Stefan Struve,Paul Buentello,Heavyweight,"December 12, 2009",Red,0.0,0.0,6.0,11.0,6.0,12.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/7f9a1b6d83d08c42,Alan Belcher,Wilson Gouveia,Catch Weight,"December 12, 2009",Red,1.0,0.0,21.0,56.0,29.0,90.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/8e9f2b82a7b87778,Matt Wiman,Shane Nelson,Lightweight,"December 12, 2009",Red,0.0,0.0,28.0,57.0,11.0,44.0,0.0,2.0,0.0,2.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/afd5e85676eb697d,Johny Hendricks,Ricardo Funch,Welterweight,"December 12, 2009",Red,0.0,0.0,15.0,30.0,10.0,14.0,1.0,4.0,1.0,2.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/a7c63a2b33049ace,Rousimar Palhares,Lucio Linhares,Middleweight,"December 12, 2009",Red,0.0,0.0,6.0,12.0,0.0,4.0,1.0,2.0,1.0,1.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/483d934c46351c78,DaMarques Johnson,Edgar Garcia,Welterweight,"December 12, 2009",Red,0.0,0.0,10.0,36.0,17.0,48.0,0.0,0.0,1.0,2.0
http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/fight-details/7e50ae4dbdd380a1,TJ Grant,Kevin Burns,Welterweight,"December 12, 2009",Red,1.0,1.0,28.0,40.0,14.0,37.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/e246b6a8cd7853de,Roy Nelson,Brendan Schaub,Heavyweight,"December 05, 2009",Red,1.0,0.0,8.0,35.0,12.0,48.0,1.0,2.0,0.0,0.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/3f0826158f87f41d,Matt Hamill,Jon Jones,Light Heavyweight,"December 05, 2009",Red,0.0,0.0,5.0,17.0,44.0,88.0,0.0,1.0,1.0,1.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/de2328aa13e5ecdc,Kevin Ferguson,Houston Alexander,Catch Weight,"December 05, 2009",Red,0.0,0.0,3.0,17.0,12.0,25.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/5ab4bdec4db84f7d,Frankie Edgar,Matt Veach,Lightweight,"December 05, 2009",Red,0.0,0.0,9.0,30.0,6.0,27.0,0.0,2.0,3.0,6.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/f6246d2b9f663e33,Matt Mitrione,Marcus Jones,Heavyweight,"December 05, 2009",Red,0.0,0.0,11.0,30.0,10.0,18.0,0.0,0.0,3.0,4.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/f5affe923c640d0e,James McSweeney,Darrill Schoonover,Heavyweight,"December 05, 2009",Red,0.0,0.0,20.0,35.0,13.0,27.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/4182524382590e07,Jon Madsen,Justin Wren,Heavyweight,"December 05, 2009",Red,0.0,0.0,12.0,36.0,6.0,46.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/c32b24a24d946893,Brian Stann,Rodney Wallace,Light Heavyweight,"December 05, 2009",Red,0.0,0.0,11.0,21.0,6.0,18.0,0.0,0.0,5.0,6.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/0b0ba5238399545c,John Howard,Dennis Hallman,Welterweight,"December 05, 2009",Red,0.0,0.0,2.0,2.0,3.0,8.0,0.0,0.0,2.0,3.0
http://ufcstats.com/event-details/91d73ee59347ac16,http://ufcstats.com/fight-details/7f0e469103ab46b6,Mark Bocek,Joe Brammer,Lightweight,"December 05, 2009",Red,0.0,0.0,6.0,16.0,3.0,19.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/9fa3f9f7caf429d6,Forrest Griffin,Tito Ortiz,Light Heavyweight,"November 21, 2009",Red,0.0,0.0,19.0,59.0,10.0,31.0,0.0,1.0,1.0,4.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/31f12d3f95576ef4,Josh Koscheck,Anthony Johnson,Welterweight,"November 21, 2009",Red,0.0,0.0,6.0,23.0,9.0,38.0,1.0,3.0,0.0,1.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/70228adf93b6434f,Paulo Thiago,Jacob Volkmann,Welterweight,"November 21, 2009",Red,1.0,0.0,12.0,27.0,5.0,16.0,2.0,2.0,0.0,1.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/119b156ded2af0f1,Rogerio Nogueira,Luiz Cane,Light Heavyweight,"November 21, 2009",Red,1.0,0.0,14.0,28.0,3.0,14.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/fc0f12be6552bfe5,Amir Sadollah,Phil Baroni,Welterweight,"November 21, 2009",Red,0.0,0.0,35.0,51.0,25.0,50.0,0.0,1.0,1.0,3.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/0c6055509d98ed06,Ben Saunders,Marcus Davis,Welterweight,"November 21, 2009",Red,0.0,0.0,22.0,39.0,8.0,24.0,0.0,2.0,0.0,2.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/c52e23519279d18a,Kendall Grove,Jake Rosholt,Middleweight,"November 21, 2009",Red,0.0,0.0,3.0,8.0,5.0,12.0,1.0,1.0,3.0,4.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/ef8f31b86469a967,Brian Foster,Brock Larson,Welterweight,"November 21, 2009",Red,0.0,0.0,12.0,32.0,5.0,9.0,1.0,3.0,1.0,1.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/d66f2c83c26e5b80,Caol Uno,Fabricio Camoes,Lightweight,"November 21, 2009",,0.0,0.0,9.0,21.0,7.0,21.0,0.0,0.0,3.0,3.0
http://ufcstats.com/event-details/84a067c46306a737,http://ufcstats.com/fight-details/6f78fc53b8662627,George Sotiropoulos,Jason Dent,Lightweight,"November 21, 2009",Red,0.0,0.0,22.0,81.0,14.0,45.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/7cdc6fdf983fb412,Randy Couture,Brandon Vera,Light Heavyweight,"November 14, 2009",Red,0.0,0.0,10.0,12.0,3.0,11.0,1.0,3.0,0.0,0.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/bf8164367980fcd3,Dan Hardy,Mike Swick,Welterweight,"November 14, 2009",Red,0.0,0.0,21.0,31.0,13.0,22.0,0.0,0.0,0.0,3.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/b12d96ba9426b8d4,Michael Bisping,Denis Kang,Middleweight,"November 14, 2009",Red,0.0,1.0,0.0,12.0,8.0,21.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/2c07f8ba25640237,Matt Brown,James Wilks,Welterweight,"November 14, 2009",Red,0.0,0.0,8.0,14.0,7.0,19.0,0.0,0.0,1.0,5.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/b4ebb7576e9745e7,Ross Pearson,Aaron Riley,Lightweight,"November 14, 2009",Red,0.0,0.0,31.0,62.0,5.0,35.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/cb510afff3dafdab,John Hathaway,Paul Taylor,Welterweight,"November 14, 2009",Red,0.0,0.0,12.0,31.0,2.0,12.0,3.0,4.0,0.0,0.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/4f36bc6fe119c4ac,Terry Etim,Shannon Gugerty,Lightweight,"November 14, 2009",Red,0.0,0.0,12.0,39.0,9.0,35.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/81283a33e907dbbe,Nick Osipczak,Matthew Riddle,Welterweight,"November 14, 2009",Red,0.0,0.0,3.0,12.0,16.0,28.0,0.0,0.0,2.0,4.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/6c569785225fd2e7,Dennis Siver,Paul Kelly,Lightweight,"November 14, 2009",Red,0.0,0.0,21.0,104.0,8.0,61.0,0.0,1.0,1.0,2.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/964245b54324810d,Alexander Gustafsson,Jared Hamman,Light Heavyweight,"November 14, 2009",Red,1.0,0.0,6.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/fa8b9e6b0c2269f8,http://ufcstats.com/fight-details/b0ee33ab448e252b,Andre Winner,Rolando Delgado,Lightweight,"November 14, 2009",Red,2.0,0.0,14.0,28.0,11.0,45.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/e60e53bdc614a0af,Lyoto Machida,Mauricio Rua,Light Heavyweight,"October 24, 2009",Red,0.0,0.0,9.0,22.0,19.0,27.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/b4627dd3bb50be2c,Cain Velasquez,Ben Rothwell,Heavyweight,"October 24, 2009",Red,0.0,0.0,51.0,80.0,3.0,19.0,4.0,4.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/92975b516e6463b6,Gleison Tibau,Josh Neer,Lightweight,"October 24, 2009",Red,0.0,0.0,7.0,46.0,8.0,30.0,4.0,4.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/1238f31a41b78528,Joe Stevenson,Spencer Fisher,Lightweight,"October 24, 2009",Red,0.0,0.0,4.0,18.0,10.0,28.0,1.0,5.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/7a72d7448159fb59,Anthony Johnson,Yoshiyuki Yoshida,Welterweight,"October 24, 2009",Red,1.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/5c612d2cc1f5da21,Ryan Bader,Eric Schafer,Light Heavyweight,"October 24, 2009",Red,1.0,0.0,28.0,73.0,5.0,20.0,2.0,2.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/d77a72e3fa8db853,Pat Barry,Antoni Hardonk,Heavyweight,"October 24, 2009",Red,0.0,0.0,13.0,40.0,20.0,51.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/32ae3f0d43babd86,Chael Sonnen,Yushin Okami,Middleweight,"October 24, 2009",Red,0.0,0.0,33.0,81.0,8.0,36.0,3.0,4.0,0.0,0.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/5a9ecff594dc6bb9,Jorge Rivera,Rob Kimmons,Middleweight,"October 24, 2009",Red,0.0,0.0,21.0,44.0,13.0,34.0,0.0,0.0,1.0,1.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/03c2cebad8d8c012,Kyle Kingsbury,Razak Al-Hassan,Light Heavyweight,"October 24, 2009",Red,0.0,0.0,7.0,25.0,7.0,19.0,1.0,1.0,1.0,1.0
http://ufcstats.com/event-details/7c0847d3854a95f2,http://ufcstats.com/fight-details/1298d89922befa8c,Stefan Struve,Chase Gormley,Heavyweight,"October 24, 2009",Red,0.0,0.0,12.0,16.0,8.0,23.0,1.0,1.0,1.0,1.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/ec271393bc31ab72,Vitor Belfort,Rich Franklin,Catch Weight,"September 19, 2009",Red,0.0,0.0,9.0,22.0,4.0,19.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/2ff09ddaa2b78cc4,Junior Dos Santos,Mirko Filipovic,Heavyweight,"September 19, 2009",Red,0.0,0.0,21.0,49.0,7.0,20.0,0.0,0.0,0.0,1.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/acfa3a3c0d09bb57,Paul Daley,Martin Kampmann,Welterweight,"September 19, 2009",Red,0.0,0.0,27.0,63.0,12.0,35.0,0.0,0.0,0.0,2.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/fd61b04ee64f7f20,Josh Koscheck,Frank Trigg,Welterweight,"September 19, 2009",Red,1.0,0.0,9.0,17.0,1.0,9.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/b272e9a4ed7a1b23,Tyson Griffin,Hermes Franca,Lightweight,"September 19, 2009",Red,0.0,0.0,27.0,68.0,3.0,23.0,0.0,0.0,0.0,0.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/656e1040e6e007b2,Efrain Escudero,Cole Miller,Lightweight,"September 19, 2009",Red,1.0,0.0,10.0,32.0,6.0,53.0,1.0,1.0,0.0,0.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/a2da03d9c25b49e5,Tomasz Drwal,Drew McFedries,Middleweight,"September 19, 2009",Red,0.0,0.0,28.0,65.0,17.0,45.0,2.0,5.0,0.0,0.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/42a7d576dc207e63,Jim Miller,Steve Lopez,Lightweight,"September 19, 2009",Red,1.0,0.0,29.0,77.0,5.0,38.0,0.0,1.0,0.0,0.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/92ea4999f99f55fd,Nik Lentz,Rafaello Oliveira,Lightweight,"September 19, 2009",Red,0.0,0.0,21.0,45.0,13.0,46.0,1.0,2.0,2.0,5.0
http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/fight-details/7b06e7f2b34d24b8,Rick Story,Brian Foster,Welterweight,"September 19, 2009",Red,0.0,0.0,16.0,52.0,6.0,42.0,2.0,3.0,0.0,2.0
